"id","name","url","address","phone","website","rating","reviews","operation_days","open_time","close_time","spend_price_min","spend_price_max","categories","lat","lng","created_at","updated_at"
136,NITRO COFFEE MENTENG,https://www.google.com/maps/place/NITRO+COFFEE+MENTENG/data=!4m7!3m6!1s0x2e69f58e382bd0a5:0x520a7ca6937082cd!8m2!3d-6.1985228!4d106.8242787!16s%2Fg%2F11h7vj0l57!19sChIJpdArOI71aS4RzYJwk6Z8ClI?authuser=0&hl=id&rclk=1,"Jl. Sumenep No.24 11, RT.11/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","",https://instagram.com/nitrocoffee.id,4.6,310,Everyday,07:00:00,21:00:00,50000,75000,Kedai Kopi,-6.1985228,106.8242787,2025-04-28 02:59:57.464 +0700,2025-04-28 02:59:57.464 +0700
137,"Bacarito kopi 2, Benhil","https://www.google.com/maps/place/Bacarito+kopi+2,+Benhil/data=!4m7!3m6!1s0x2e69f73f22ae7767:0xbf559d1897e20b3c!8m2!3d-6.2102146!4d106.8121167!16s%2Fg%2F11s5hl63cd!19sChIJZ3euIj_3aS4RPAvilxidVb8?authuser=0&hl=id&rclk=1","Jl. Bendungan Hilir No.151, RT.7/RW.3, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","","",4.8,5,Monday-Wednesday: 11:00-23:00; Thursday: 11:00-23:05; Friday: 11:00-23:00; Saturday: 00:00-23:59; Sunday: 11:12-22:12,11:00:00,23:00:00,1000,25000,Kedai Kopi,-6.2102146,106.8121167,2025-04-28 02:59:57.472 +0700,2025-04-28 02:59:57.472 +0700
138,Halte coffee agon's,https://www.google.com/maps/place/Halte+coffee+agon%27s/data=!4m7!3m6!1s0x2e69f6ab15562d0f:0xca3bcb1ddd4efee2!8m2!3d-6.2162998!4d106.8134783!16s%2Fg%2F11f5h5q99p!19sChIJDy1WFav2aS4R4v5O3R3LO8o?authuser=0&hl=id&rclk=1,"Jl. Bendungan Walahar No.5, RT.5/RW.2, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","081318225722","",4.6,32,Monday: 13:00-23:00; Tuesday-Friday: 12:00-23:00,12:00:00,23:00:00,,,Kedai Kopi,-6.2162998,106.8134783,2025-04-28 02:59:57.480 +0700,2025-04-28 02:59:57.480 +0700
139,Starbucks Bendungan Hilir,https://www.google.com/maps/place/Starbucks+Bendungan+Hilir/data=!4m7!3m6!1s0x2e69f7f6ee219781:0xe891fc8d30b8f5de!8m2!3d-6.2135956!4d106.8136701!16s%2Fg%2F11h_tcqfcx!19sChIJgZch7vb3aS4R3vW4MI38keg?authuser=0&hl=id&rclk=1,"Jl. Bendungan Hilir No.50 8, RT.8/RW.1, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","02122532365","",4.6,997,Everyday,07:00:00,22:00:00,50000,75000,Kedai Kopi,-6.2135956,106.8136701,2025-04-28 02:59:57.490 +0700,2025-04-28 02:59:57.490 +0700
140,MOKKA COFFEE CABANA,https://www.google.com/maps/place/MOKKA+COFFEE+CABANA/data=!4m7!3m6!1s0x2e69f521fe32a6b3:0x1f66f6820091334a!8m2!3d-6.1860537!4d106.8228035!16s%2Fg%2F11j4f1nx8b!19sChIJs6Yy_iH1aS4RSjORAIL2Zh8?authuser=0&hl=id&rclk=1,"Gedung Jaya, Jl. M.H. Thamrin No.2, RT.2/RW.1, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","","",4.5,192,Sunday: 08:00-05:00; Monday-Friday: 08:00-20:00; Saturday: 08:00-18:00,08:00:00,20:00:00,,,Kedai Kopi,-6.1860537,106.8228035,2025-04-28 02:59:57.498 +0700,2025-04-28 02:59:57.498 +0700
141,Djournal Coffee,https://www.google.com/maps/place/Djournal+Coffee/data=!4m7!3m6!1s0x2e69f4204e354527:0x3ce84a063ddb8d4b!8m2!3d-6.1948517!4d106.8203162!16s%2Fg%2F11b8zzjs7y!19sChIJJ0U1TiD0aS4RS43bPQZK6Dw?authuser=0&hl=id&rclk=1,"Grand Indonesia West Mall Ground Floor Lobby Pandawa, Jl M.H Thamrin No 1, Kebon Melati, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","02123581835",https://www.ismaya.com/djournal,4.5,2089,Monday-Saturday: 09:00-22:00; Sunday: 09:00-20:00,09:00:00,22:00:00,50000,75000,Kafe,-6.1948517,106.8203162,2025-04-28 02:59:57.506 +0700,2025-04-28 02:59:57.506 +0700
142,The Gade Coffee & Gold Sarinah,https://www.google.com/maps/place/The+Gade+Coffee+%26+Gold+Sarinah/data=!4m7!3m6!1s0x2e69f55657f1e233:0x4553002d096344d4!8m2!3d-6.1874431!4d106.8235063!16s%2Fg%2F11t61qnt4g!19sChIJM-LxV1b1aS4R1ERjCS0AU0U?authuser=0&hl=id&rclk=1,"Jl. M.H. Thamrin No.11, RT.8/RW.4, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","081110555000","",4.5,147,Monday-Thursday: 10:00-22:00; Friday & Saturday: 07:00-21:00; Sunday: 07:00-22:00,10:00:00,22:00:00,25000,75000,Kedai Kopi,-6.1874431,106.8235063,2025-04-28 02:59:57.515 +0700,2025-04-28 02:59:57.515 +0700
143,Tanamera Coffee Plaza Indonesia,https://www.google.com/maps/place/Tanamera+Coffee+Plaza+Indonesia/data=!4m7!3m6!1s0x2e69f567125d2d13:0x8b88c21cb1c5e595!8m2!3d-6.1922367!4d106.8221011!16s%2Fg%2F11nrxtvhnk!19sChIJEy1dEmf1aS4RleXFsRzCiIs?authuser=0&hl=id&rclk=1,"The Plaza Office Tower Lobby, Jl. M.H. Thamrin Kav, 28 -30, Daerah Khusus Ibukota Jakarta 10350","081280016989","",4.3,69,Everyday,07:00:00,19:00:00,50000,75000,Kedai Kopi,-6.1922367,106.8221011,2025-04-28 02:59:57.528 +0700,2025-04-28 02:59:57.528 +0700
144,"1/15 Coffee, Menteng","https://www.google.com/maps/place/1%2F15+Coffee,+Menteng/data=!4m7!3m6!1s0x2e69f418b10da37f:0x6e20a31a303b320e!8m2!3d-6.1978594!4d106.8242186!16s%2Fg%2F11d_wx9jpd!19sChIJf6MNsRj0aS4RDjI7MBqjIG4?authuser=0&hl=id&rclk=1","Jl. Dr. Kusuma Atmaja No.79 10, RT.10/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","081290002128",http://www.1-15coffee.com/,4.5,2597,Everyday,07:00:00,21:00:00,,,Kedai Kopi,-6.1978594,106.8242186,2025-04-28 02:59:57.536 +0700,2025-04-28 02:59:57.536 +0700
145,The Atjeh Connection Bendungan Hilir Raya,https://www.google.com/maps/place/The+Atjeh+Connection+Bendungan+Hilir+Raya/data=!4m7!3m6!1s0x2e69f7b0f100992f:0xde3518030c9c30ce!8m2!3d-6.2136036!4d106.8133984!16s%2Fg%2F11h75vwhqw!19sChIJL5kA8bD3aS4RzjCcDAMYNd4?authuser=0&hl=id&rclk=1,"RT.8/RW.1, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","082213769342",https://www.instagram.com/the_atjehconnection/,4.4,740,Everyday,07:00:00,02:00:00,50000,75000,Restoran,-6.2136036,106.8133984,2025-04-28 02:59:57.549 +0700,2025-04-28 02:59:57.549 +0700
146,Ombé Kofie Menteng,https://www.google.com/maps/place/Omb%C3%A9+Kofie+Menteng/data=!4m7!3m6!1s0x2e69f5e230652957:0xe3abe7f1b062f5e5!8m2!3d-6.1939677!4d106.8285571!16s%2Fg%2F11kxkqw4yd!19sChIJVyllMOL1aS4R5fVisPHnq-M?authuser=0&hl=id&rclk=1,"Jl. HOS. Cokroaminoto No.62A 6, RT.6/RW.4, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","082210006551",https://www.instagram.com/ombekofie/?hl=en,4.5,1542,Everyday,07:00:00,22:00:00,,,Kedai Kopi,-6.1939677,106.8285571,2025-04-28 02:59:57.560 +0700,2025-04-28 02:59:57.560 +0700
147,Suwe Ora Jamu Sarinah,https://www.google.com/maps/place/Suwe+Ora+Jamu+Sarinah/data=!4m7!3m6!1s0x2e69f50e5bda3641:0xec8dd245ac46c31e!8m2!3d-6.1876548!4d106.8242358!16s%2Fg%2F11h5mcn1y9!19sChIJQTbaWw71aS4RHsNGrEXSjew?authuser=0&hl=id&rclk=1,"Basement, Sarinah, Jl. M.H. Thamrin No.11, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","08175183231",http://www.suweorajamu28.com/,4.8,138,Monday-Thursday: 09:00-22:00; Friday-Sunday: 07:00-22:00,09:00:00,22:00:00,25000,50000,Kafe,-6.1876548,106.8242358,2025-04-28 02:59:57.568 +0700,2025-04-28 02:59:57.568 +0700
148,Qpi Coffee,https://www.google.com/maps/place/Qpi+Coffee/data=!4m7!3m6!1s0x2e69f52b6ada00a5:0xf8b51ae4d634bc2!8m2!3d-6.1903529!4d106.8245129!16s%2Fg%2F11gjszbrr3!19sChIJpQDaaiv1aS4RwktjTa5Riw8?authuser=0&hl=id&rclk=1,"Jl. Timor No.2, RT.9/RW.4, Gondangdia, Menteng, Kota Jakarta Pusat, Daerah Khusu, RT.9/RW.4, Gondangdia, Kec. Menteng, Jakarta, Daerah Khusus Ibukota Jakarta 10350","0213145715",http://www.facebook.com/qpicoffee,4.7,26,Monday-Friday,07:00:00,17:30:00,1000,25000,Kedai Kopi,-6.1903529,106.8245129,2025-04-28 02:59:57.576 +0700,2025-04-28 02:59:57.576 +0700
149,MIDORI COFFEE JKT,https://www.google.com/maps/place/MIDORI+COFFEE+JKT/data=!4m7!3m6!1s0x2e69f5ff241d04e1:0x300025bdbce819f3!8m2!3d-6.187087!4d106.82649!16s%2Fg%2F11h4qbdqqx!19sChIJ4QQdJP_1aS4R8xnovL0lADA?authuser=0&hl=id&rclk=1,"Jl. K.H. Wahid Hasyim No.106, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","085813366209",https://www.instagram.com/midoricoffee.id?igsh=MWxxZzgyOHJkanZicw==,4.8,197,Everyday,09:00:00,22:00:00,25000,75000,Kafe,-6.187087,106.82649,2025-04-28 02:59:57.584 +0700,2025-04-28 02:59:57.584 +0700
150,JCO COFFEE & DONUTS BLORA,https://www.google.com/maps/place/JCO+COFFEE+%26+DONUTS+BLORA/data=!4m7!3m6!1s0x2e69f5c9938861e7:0xc12da20c668dc821!8m2!3d-6.2014606!4d106.823483!16s%2Fg%2F11j3t8xr4h!19sChIJ52GIk8n1aS4RIciNZgyiLcE?authuser=0&hl=id&rclk=1,"Jl. Blora No.28-29 2, RT.2/RW.6, Dukuh Atas, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","",https://www.jcodonuts.com/,4.6,923,Everyday,07:00:00,00:00:00,25000,50000,Kedai Kopi,-6.2014606,106.823483,2025-04-28 02:59:57.593 +0700,2025-04-28 02:59:57.593 +0700
151,Exquise Patisserie - Menteng,https://www.google.com/maps/place/Exquise+Patisserie+-+Menteng/data=!4m7!3m6!1s0x2e69f422a78162c7:0x120cfc339af22856!8m2!3d-6.1923631!4d106.8286228!16s%2Fg%2F11bym_2fps!19sChIJx2KBpyL0aS4RVijymjP8DBI?authuser=0&hl=id&rclk=1,"Jl. HOS. Cokroaminoto No.42A, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","0818669009",https://exquisepatisserie.com/,4.7,642,Everyday,08:00:00,22:00:00,50000,75000,Toko Kue,-6.1923631,106.8286228,2025-04-28 02:59:57.601 +0700,2025-04-28 02:59:57.601 +0700
152,Call your mom cafe,https://www.google.com/maps/place/Call+your+mom+cafe/data=!4m7!3m6!1s0x2e69f7007e9c59b1:0x3c2fe06aaf0de509!8m2!3d-6.2060192!4d106.8090861!16s%2Fg%2F11y2kmmfpr!19sChIJsVmcfgD3aS4RCeUNr2rgLzw?authuser=0&hl=id&rclk=1,"Jl. D. Tondano Jl. Pejompongan Raya No.AA3, RT.11/RW.6, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","","",5.0,1,,,,,,Kafe,-6.2060192,106.8090861,2025-04-28 02:59:57.609 +0700,2025-04-28 02:59:57.609 +0700
153,"Kopi Go, Semanggi","https://www.google.com/maps/place/Kopi+Go,+Semanggi/data=!4m7!3m6!1s0x2e69f7ab9d0f985f:0x1e8660a7f8a6e8bc!8m2!3d-6.216883!4d106.8116801!16s%2Fg%2F11q3s0wk6p!19sChIJX5gPnav3aS4RvOim-Kdghh4?authuser=0&hl=id&rclk=1","Jl. Bendungan Walahar No.1, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","082128803040","",4.3,18,Monday-Saturday,11:00:00,21:00:00,25000,50000,Kedai Kopi,-6.216883,106.8116801,2025-04-28 02:59:57.618 +0700,2025-04-28 02:59:57.618 +0700
154,Amalgam Coffee Brewery,https://www.google.com/maps/place/Amalgam+Coffee+Brewery/data=!4m7!3m6!1s0x2e69f58009d7f2b3:0x253f0e834fc82b23!8m2!3d-6.183008!4d106.828717!16s%2Fg%2F11pd_tj6mw!19sChIJs_LXCYD1aS4RIyvIT4MOPyU?authuser=0&hl=id&rclk=1,"Jl. Kebon Sirih No.39, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","081932400777","",4.4,531,Everyday,07:00:00,22:00:00,,,Kedai Kopi,-6.183008,106.828717,2025-04-28 02:59:57.633 +0700,2025-04-28 02:59:57.633 +0700
155,Halte hijau,https://www.google.com/maps/place/Halte+hijau/data=!4m7!3m6!1s0x2e69f75044fe3c83:0xfc14c6db2a4447da!8m2!3d-6.2058963!4d106.8069357!16s%2Fg%2F11jnv717jy!19sChIJgzz-RFD3aS4R2kdEKtvGFPw?authuser=0&hl=id&rclk=1,"Jl. Pejompongan Raya No.19 10, RT.10/RW.5, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","","",4.8,5,Monday & Tuesday: 08:30-21:00; Wednesday: 06:30-21:00; Thursday-Sunday: 08:30-21:00,08:30:00,21:00:00,,,Kafe,-6.2058963,106.8069357,2025-04-28 02:59:57.641 +0700,2025-04-28 02:59:57.641 +0700
156,Coffeedential To Go! Palmerah,https://www.google.com/maps/place/Coffeedential+To+Go!+Palmerah/data=!4m7!3m6!1s0x2e69f792405983e1:0x41db00b2934c2401!8m2!3d-6.2102332!4d106.795501!16s%2Fg%2F11h6fxv0nt!19sChIJ4YNZQJL3aS4RASRMk7IA20E?authuser=0&hl=id&rclk=1,"Bentara Budaya Jakarta, Jl. Palmerah Sel. No.17 4, RT.4/RW.2, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270","0818761101",https://www.instagram.com/coffeedentialroastery/,4.3,46,Monday: 08:00-20:00; Tuesday: 09:00-20:00; Wednesday-Friday: 08:00-20:00,08:00:00,20:00:00,,,Kedai Kopi,-6.2102332,106.795501,2025-04-28 02:59:57.650 +0700,2025-04-28 02:59:57.650 +0700
157,Le Chocolat Lounge,https://www.google.com/maps/place/Le+Chocolat+Lounge/data=!4m7!3m6!1s0x2e69f4217bb0a079:0xb7f80fdc60b5a702!8m2!3d-6.1933796!4d106.8237302!16s%2Fg%2F11bbrjtcr1!19sChIJeaCweyH0aS4RAqe1YNwP-Lc?authuser=0&hl=id&rclk=1,"Jalan M.H. Thamrin No. 59, Hotel Pullman Lt. Lobby, RT.9/RW.5 Menteng, RT.9/RW.5, Gondangdia, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","02131921111",http://www.pullmanjakartaindonesia.com/restaurants-and-bars/le-chocolat-lounge/,4.8,17,Everyday,08:00:00,20:00:00,,,Kafe,-6.1933796,106.8237302,2025-04-28 02:59:57.661 +0700,2025-04-28 02:59:57.661 +0700
158,Harlan+Holden,https://www.google.com/maps/place/Harlan%2BHolden/data=!4m7!3m6!1s0x2e69f42103646b5b:0x32dbc2e469006591!8m2!3d-6.1934302!4d106.8217457!16s%2Fg%2F11gmxd2cck!19sChIJW2tkAyH0aS4RkWUAaeTC2zI?authuser=0&hl=id&rclk=1,"Jl. M.H. Thamrin No.28-30 9, RT.9/RW.5, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","",http://www.harlanholden.com/,4.5,324,Everyday,10:00:00,22:00:00,50000,75000,Kedai Kopi,-6.1934302,106.8217457,2025-04-28 02:59:57.669 +0700,2025-04-28 02:59:57.669 +0700
159,Titik Temu Cafe - Sarinah,https://www.google.com/maps/place/Titik+Temu+Cafe+-+Sarinah/data=!4m7!3m6!1s0x2e69f5d78fa58631:0x7df1564e86597e69!8m2!3d-6.1878881!4d106.8234838!16s%2Fg%2F11rv543mj6!19sChIJMYalj9f1aS4RaX5Zhk5W8X0?authuser=0&hl=id&rclk=1,"Jl. M. H. Thamrin. 11 Lt 1 Unit 04-04A, Gondangdia, Kec. Menteng, Daerah Khusus Ibukota Jakarta 10350","08111776708",http://www.titiktemu.cafe/,4.6,598,Monday-Thursday: 09:00-01:00; Friday & Saturday: 09:00-03:00; Sunday: 09:00-01:00,09:00:00,01:00:00,,,Kedai Kopi,-6.1878881,106.8234838,2025-04-28 02:59:57.678 +0700,2025-04-28 02:59:57.678 +0700
160,KEI Coffee Imam Bonjol,https://www.google.com/maps/place/KEI+Coffee+Imam+Bonjol/data=!4m7!3m6!1s0x2e69e513159fff2f:0x7d66835c39af093a!8m2!3d-6.1970035!4d106.8255756!16s%2Fg%2F11h_24d3v1!19sChIJL_-fFRPlaS4ROgmvOVyDZn0?authuser=0&hl=id&rclk=1,"1, Jl. Imam Bonjol No.68, Menteng, Central Jakarta City, Jakarta 10310","081295235231",https://linktr.ee/Keicoffee,4.8,191,Monday-Friday: 08:00-20:00; Saturday: 07:00-20:00; Sunday: 06:00-20:00,08:00:00,20:00:00,25000,50000,Kedai Kopi,-6.1970035,106.8255756,2025-04-28 02:59:57.686 +0700,2025-04-28 02:59:57.686 +0700
161,Cafe Kontainer Benhil,https://www.google.com/maps/place/Cafe+Kontainer+Benhil/data=!4m7!3m6!1s0x2e69f7f5d7640cef:0xc61e30759d3f7498!8m2!3d-6.2049848!4d106.809345!16s%2Fg%2F11s56vsc31!19sChIJ7wxk1_X3aS4RmHQ_nXUwHsY?authuser=0&hl=id&rclk=1,"Jl. Penjernihan II No.4, RT.11/RW.6, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","081809606088","",4.8,5,,,,,,Kedai Kopi,-6.2049848,106.809345,2025-04-28 02:59:57.695 +0700,2025-04-28 02:59:57.695 +0700
162,Brown Puck Coffee - Plaza Indonesia,https://www.google.com/maps/place/Brown+Puck+Coffee+-+Plaza+Indonesia/data=!4m7!3m6!1s0x2e69f5d2f6d1396b:0x60ac0b192c5a730e!8m2!3d-6.1922367!4d106.8221011!16s%2Fg%2F11l8sk4yl_!19sChIJaznR9tL1aS4RDnNaLBkLrGA?authuser=0&hl=id&rclk=1,"Plaza Indonesia Level 2, Jl. M.H. Thamrin No.30 KAV.28, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","081295310874","",4.9,19,Everyday,08:00:00,22:00:00,25000,50000,Kafe,-6.1922367,106.8221011,2025-04-28 02:59:57.703 +0700,2025-04-28 02:59:57.703 +0700
163,Teras Benhil,https://www.google.com/maps/place/Teras+Benhil/data=!4m7!3m6!1s0x2e69f6af95555569:0x32f7b8c549a24b6f!8m2!3d-6.2142422!4d106.8148686!16s%2Fg%2F11b77cg1y3!19sChIJaVVVla_2aS4Rb0uiScW49zI?authuser=0&hl=id&rclk=1,"Jl. Bendungan Hilir No.34 8, RT.4/RW.1, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","02129017388","",4.3,2161,Everyday,10:00:00,21:00:00,50000,75000,Pujasera,-6.2142422,106.8148686,2025-04-28 02:59:57.711 +0700,2025-04-28 02:59:57.711 +0700
164,Kopi Rata Kiri Benhil,https://www.google.com/maps/place/Kopi+Rata+Kiri+Benhil/data=!4m7!3m6!1s0x2e69f71fd9c80b55:0xa9e12d1fdc41d6da!8m2!3d-6.2153778!4d106.8141588!16s%2Fg%2F11jpc11g27!19sChIJVQvI2R_3aS4R2tZB3B8t4ak?authuser=0&hl=id&rclk=1,"Jl. Bend. Jatiluhur No.8 12, RT.12/RW.1, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","081261850708","",5.0,1,Everyday,08:00:00,20:00:00,,,Kafe,-6.2153778,106.8141588,2025-04-28 02:59:57.720 +0700,2025-04-28 02:59:57.720 +0700
165,Joe & Dough,https://www.google.com/maps/place/Joe+%26+Dough/data=!4m7!3m6!1s0x2e69f575ba23e73b:0x24b19b84b9ac0220!8m2!3d-6.1931692!4d106.8213437!16s%2Fg%2F11fflxlx34!19sChIJO-cjunX1aS4RIAKsuYSbsSQ?authuser=0&hl=id&rclk=1,"Plaza Indonesia L3 #011C, RT.4/RW.1, Kebon Melati, Menteng, Central Jakarta City, Jakarta 10230","02129922611",http://www.joeanddough.com/,4.5,540,Everyday,10:00:00,22:00:00,,,Kafe,-6.1931692,106.8213437,2025-04-28 02:59:57.730 +0700,2025-04-28 02:59:57.730 +0700
166,Kos 30,https://www.google.com/maps/place/Kos+30/data=!4m7!3m6!1s0x2e69f7fee9de1fc5:0x6d632ec57d11aee8!8m2!3d-6.2086436!4d106.8096129!16s%2Fg%2F11gyyx5qv1!19sChIJxR_e6f73aS4R6K4RfcUuY20?authuser=0&hl=id&rclk=1,"Jl. D. Buyan No.30 Blok F1, RT.9/RW.3, Bendungan Hilir, Tanah Abang, Central Jakarta City, Jakarta 10210","087783080346","",4.5,4,Everyday,00:00:00,23:59:00,,,Restoran,-6.2086436,106.8096129,2025-04-28 02:59:57.741 +0700,2025-04-28 02:59:57.741 +0700
167,Nasi Uduk Kebon Kacang BABE RASYID,https://www.google.com/maps/place/Nasi+Uduk+Kebon+Kacang+BABE+RASYID/data=!4m7!3m6!1s0x2e69f77b0dbae3b9:0x30fcba6838032e12!8m2!3d-6.2047208!4d106.8059584!16s%2Fg%2F11w9867791!19sChIJueO6DXv3aS4REi4DOGi6_DA?authuser=0&hl=id&rclk=1,"Jl. Pejompongan Raya, RT.10/RW.5, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","081289873130","",5.0,21,Monday-Saturday,11:30:00,21:00:00,25000,50000,Restoran,-6.2047208,106.8059584,2025-04-28 03:03:49.482 +0700,2025-04-28 03:03:49.482 +0700
168,Nasi Uduk Kebon Kacang Puas Hati ibu Tati,https://www.google.com/maps/place/Nasi+Uduk+Kebon+Kacang+Puas+Hati+ibu+Tati/data=!4m7!3m6!1s0x2e69f427ed516321:0x86051ee64351d2a9!8m2!3d-6.1880624!4d106.8187223!16s%2Fg%2F1yhbl8cp8!19sChIJIWNR7Sf0aS4RqdJRQ-YeBYY?authuser=0&hl=id&rclk=1,"Jl. Kb. Kacang 1 No.63, RT.1/RW.5, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","0213919031",http://www.facebook.com/nasiudukpuashati,4.3,1496,Everyday,12:00:00,00:00:00,25000,50000,Restoran Nasi Uduk,-6.1880624,106.8187223,2025-04-28 03:03:49.487 +0700,2025-04-28 03:03:49.487 +0700
169,Nasi Uduk Kebon Kacang,https://www.google.com/maps/place/Nasi+Uduk+Kebon+Kacang/data=!4m7!3m6!1s0x2e69f69cdf3609b7:0x7149b444757f0d8e!8m2!3d-6.1879517!4d106.8243146!16s%2Fg%2F1yg93pxny!19sChIJtwk235z2aS4Rjg1_dUS0SXE?authuser=0&hl=id&rclk=1,"Jl. Kb. Jati No.112, RT.8/RW.4, Kp. Bali, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250","0816768938","",4.4,1029,Everyday,10:00:00,16:00:00,25000,50000,Restoran Nasi Uduk,-6.1879517,106.8243146,2025-04-28 03:03:49.489 +0700,2025-04-28 03:03:49.489 +0700
170,Kedai Zainal Fanani 1967 Kebon Kacang,https://www.google.com/maps/place/Kedai+Zainal+Fanani+1967+Kebon+Kacang/data=!4m7!3m6!1s0x2e69f686df2727b3:0xfa9ac350dc2e03a1!8m2!3d-6.1879166!4d106.8186158!16s%2Fg%2F1tdlqgzt!19sChIJsycn34b2aS4RoQMu3FDDmvo?authuser=0&hl=id&rclk=1,"Jl. Kb. Kacang 8 No.5, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","02131903863","",4.2,2462,Monday: 10:00-23:30; Tuesday-Sunday: 10:00-00:00,10:00:00,00:00:00,25000,50000,Restoran Betawi,-6.1879166,106.8186158,2025-04-28 03:03:49.490 +0700,2025-04-28 03:03:49.490 +0700
171,Nasi Uduk Kebon Kacang BABE RASYID,https://www.google.com/maps/place/Nasi+Uduk+Kebon+Kacang+BABE+RASYID/data=!4m7!3m6!1s0x2e69f524cb2ed14b:0x8930969a38db4f5f!8m2!3d-6.1892467!4d106.8187853!16s%2Fg%2F11h4ydk9m8!19sChIJS9EuyyT1aS4RX0_bOJqWMIk?authuser=0&hl=id&rclk=1,"Jl. Kb. Kacang 9 No.64 1, RT.1/RW.3, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","088210253836","",4.9,28,Monday-Saturday,15:00:00,23:55:00,1000,50000,Restoran Nasi Uduk,-6.1892467,106.8187853,2025-04-28 03:03:49.492 +0700,2025-04-28 03:03:49.492 +0700
172,Nasi Uduk Kebon Kacang Ibu Ning Nung,https://www.google.com/maps/place/Nasi+Uduk+Kebon+Kacang+Ibu+Ning+Nung/data=!4m7!3m6!1s0x2e69f427901daebb:0x6a3bfc5099b881f!8m2!3d-6.1886925!4d106.8186356!16s%2Fg%2F1ptw1z_ty!19sChIJu64dkCf0aS4RH4ibCcW_owY?authuser=0&hl=id&rclk=1,"Jl. Kb. Kacang 9 No.7 7, RT.7/RW.5, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","0895602172730","",4.3,123,Everyday,10:30:00,21:00:00,25000,50000,Restoran Nasi Uduk,-6.1886925,106.8186356,2025-04-28 03:03:49.494 +0700,2025-04-28 03:03:49.494 +0700
